DT, X, Y, Z
190.987,102.922493,10.334018,357.492676
191.004,102.588455,10.32236,357.559418
191.02,102.233795,10.309955,357.629059
191.037,101.900269,10.299222,357.693542
191.054,101.546219,10.288617,357.761017
191.07,101.192612,10.277524,357.827362
191.087,100.860641,10.267392,357.88913
191.103,100.508034,10.257298,357.953705
191.12,100.176804,10.248512,358.013275
191.137,99.825447,10.239062,358.075989
191.153,99.474541,10.229539,358.138092
191.17,99.144722,10.221176,358.195374
191.186,98.794495,10.210846,358.255981
191.203,98.465652,10.201005,358.31192
191.219,98.11647,10.191721,358.370422
191.236,97.788109,10.183805,358.42511
191.253,97.440109,10.175904,358.482483
191.269,97.092545,10.167663,358.539307
191.286,96.765961,10.158793,358.592163
191.302,96.419632,10.150297,358.648041
191.319,96.093842,10.142409,358.700439
191.335,95.748184,10.133657,358.755066
191.352,95.423416,10.125854,358.80603
191.369,95.078957,10.119053,358.859589
191.385,94.73494,10.112345,358.912903
191.402,94.411774,10.105557,358.962585
191.418,94.069405,10.099101,359.014893
191.435,93.747307,10.093529,359.063904
191.452,93.40554,10.087574,359.11496
191.468,93.064613,10.082618,359.165985
191.485,92.744247,10.077896,359.213196
191.501,92.40403,10.072405,359.262939
191.518,92.084816,10.06885,359.30899
191.534,91.745895,10.064918,359.357544
191.551,91.427498,10.061283,359.402985
191.568,91.089851,10.057699,359.45047
191.584,90.752785,10.05419,359.497528
191.601,90.435844,10.049511,359.541443
191.617,90.0998,10.044179,359.587463
191.634,89.783844,10.039423,359.629761
191.65,89.448204,10.034156,359.673798
191.667,89.132889,10.028758,359.714417
191.684,88.798264,10.021974,359.757629
191.7,88.464119,10.015703,359.799652
191.717,88.150017,10.009971,359.838135
191.733,87.81662,10.003756,359.878113
191.75,87.503387,9.997379,359.914734
191.767,87.171097,9.990639,359.953125
191.783,86.839401,9.984013,359.990173
191.8,86.527771,9.978627,360.02359
191.816,86.197014,9.972253,360.057922
191.833,85.886681,9.967614,360.088867
191.849,85.557404,9.963305,360.120636
191.866,85.248009,9.958026,360.149719
191.883,84.920219,9.953685,360.178497
191.899,84.592705,9.949733,360.206146
191.916,84.285065,9.945521,360.230743
191.932,83.958984,9.941477,360.255371
191.949,83.652313,9.936754,360.277863
191.966,83.327271,9.93164,360.299713
191.982,83.002594,9.927182,360.320038
191.999,82.697601,9.922125,360.337769
192.015,82.374405,9.916798,360.355408
192.033,82.070435,9.911161,360.37088
192.048,81.729294,9.90461,360.386169
192.065,81.445541,9.899778,360.397308
192.082,81.12458,9.893437,360.408722
192.098,80.804504,9.886659,360.41925
192.115,80.503563,9.879994,360.427765
192.132,80.184547,9.872641,360.434631
192.148,79.866318,9.866253,360.439362
192.164,79.567635,9.8606,360.442139
192.181,79.269562,9.8536,360.444397
192.198,78.953705,9.845923,360.44516
192.214,78.638496,9.838009,360.444672
192.231,78.34301,9.831822,360.442017
192.248,78.030014,9.826652,360.436462
192.264,77.717796,9.820172,360.430115
192.281,77.425301,9.813679,360.422363
192.297,77.115494,9.807961,360.411957
192.314,76.824913,9.80426,360.399323
192.33,76.517258,9.800675,360.384094
192.347,76.229057,9.797537,360.368256
192.363,75.923714,9.793277,360.350861
192.38,75.637375,9.789436,360.333038
192.397,75.334343,9.786608,360.310516
192.413,75.032372,9.784504,360.285889
192.43,74.749741,9.782598,360.261047
192.446,74.450745,9.781073,360.232697
192.463,74.16993,9.779316,360.204559
192.48,73.87326,9.778088,360.172424
192.496,73.577805,9.777757,360.13797
192.513,73.300529,9.776819,360.104156
192.529,73.007561,9.77645,360.066345
192.546,72.732437,9.775411,360.029663
192.562,72.441246,9.77399,359.988983
192.579,72.168442,9.772971,359.948792
192.596,71.879959,9.772535,359.903809
192.612,71.592613,9.772522,359.856689
192.629,71.323654,9.77347,359.810577
192.645,71.038673,9.773632,359.760925
192.662,70.771759,9.773644,359.712494
192.679,70.48912,9.773242,359.659515
192.695,70.208206,9.773682,359.603973
192.712,69.944672,9.774282,359.550079
192.728,69.665718,9.774223,359.491669
192.745,69.404228,9.773974,359.435272
192.761,69.127609,9.774159,359.37381
192.778,68.868271,9.774237,359.314148
192.795,68.594223,9.774718,359.249176
192.811,68.321327,9.775164,359.1828
192.828,68.066101,9.776604,359.118591
192.844,67.795364,9.77669,359.049866
192.861,67.542328,9.777126,358.982971
192.877,67.274414,9.778147,358.910461
192.894,67.022888,9.778414,358.841522
192.911,66.757072,9.77793,358.766846
192.927,66.492775,9.778247,358.690399
192.944,66.244865,9.778168,358.616699
192.96,65.983162,9.779121,358.536926
192.977,65.738045,9.780661,358.460632
192.993,65.478516,9.781793,358.378479
193.01,65.235535,9.782591,358.30011
193.027,64.978409,9.78276,358.215698
193.043,64.722153,9.78198,358.130554
193.06,64.4823,9.781061,358.048645
193.076,64.228806,9.780478,357.960022
193.093,63.991226,9.780206,357.875275
193.11,63.740986,9.782234,357.783417
193.126,63.491962,9.785649,357.689941
193.143,63.258751,9.789201,357.601105
193.159,63.012249,9.792147,357.506134
193.176,62.781799,9.79396,357.415497
193.192,62.538139,9.795484,357.318024
193.209,62.310226,9.797179,357.224945
193.226,62.069286,9.798937,357.124634
193.242,61.829571,9.800728,357.02298
193.259,61.604889,9.80192,356.926636
193.275,61.367363,9.802534,356.822937
193.292,61.145134,9.803851,356.724091
193.309,60.910172,9.805021,356.617737
193.325,60.676464,9.805691,356.510468
193.342,60.457642,9.806115,356.408691
193.358,60.226166,9.806206,356.29953
193.375,60.009193,9.806092,356.196045
193.391,59.779713,9.80549,356.08548
193.408,59.564659,9.803902,355.980621
193.425,59.337563,9.801864,355.868256
193.441,59.111496,9.799313,355.754761
193.458,58.900154,9.797388,355.647247
193.474,58.676979,9.796245,355.531464
193.491,58.467922,9.794885,355.421906
193.508,58.247265,9.793436,355.304138
193.524,58.027939,9.792004,355.18573
193.541,57.822914,9.790464,355.07309
193.557,57.606609,9.789617,354.952301
193.574,57.404419,9.78867,354.837494
193.59,57.191086,9.786899,354.71463
193.607,56.991699,9.78523,354.598358
193.624,56.78112,9.783183,354.47403
193.641,56.57188,9.781031,354.348663
193.659,56.364532,9.779282,354.222046
193.673,56.14724,9.778461,354.086578
193.69,55.97892,9.777198,353.980988
193.706,55.776634,9.776192,353.85141
193.723,55.588055,9.776051,353.728546
193.74,55.389454,9.776204,353.596649
193.756,55.192623,9.776381,353.46402
193.773,55.009472,9.777401,353.338074
193.789,54.816467,9.778278,353.203339
193.806,54.636322,9.778361,353.075684
193.823,54.446884,9.778052,352.938995
193.839,54.259907,9.778605,352.800812
193.856,54.085274,9.779284,352.670166
193.872,53.902069,9.779716,352.530182
193.89,53.731411,9.779974,352.397522
193.905,53.541744,9.780129,352.247467
193.922,53.385475,9.779908,352.121307
193.939,53.210712,9.779981,351.977173
193.955,53.038273,9.780464,351.832123
193.972,52.877449,9.780235,351.694855
193.989,52.70932,9.780096,351.547821
194.005,52.543907,9.780326,351.39978
194.021,52.390678,9.780887,351.259277
194.038,52.238884,9.780562,351.118469
194.055,52.079872,9.780001,350.968109
194.071,51.922966,9.77935,350.816467
194.088,51.778294,9.779297,350.673004
194.104,51.627357,9.779557,350.519257
194.121,51.487099,9.779132,350.374023
194.138,51.341,9.77926,350.218719
194.154,51.197166,9.77934,350.06189
194.171,51.064056,9.779344,349.913361
194.187,50.924969,9.779517,349.754211
194.204,50.795967,9.779484,349.602905
194.22,50.660667,9.779275,349.440765
194.237,50.535919,9.779307,349.286652
194.254,50.406574,9.781584,349.120758
194.27,50.278458,9.783509,348.954224
194.287,50.159286,9.784309,348.796387
194.303,50.033981,9.784081,348.627594
194.32,49.917652,9.783355,348.467316
194.336,49.795311,9.781189,348.295532
194.353,49.682243,9.778835,348.13205
194.37,49.564388,9.776743,347.956329
194.386,49.448513,9.774676,347.778778
194.403,49.341549,9.773402,347.60965
