dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
17.31,318.79837,22.262661,219.59259,-0.067401,15.996942,0.050451,9.80337,0.488332
17.32,318.853424,22.2237,219.32933,-0.10427,15.974348,0.069115,9.804502,0.487386
17.33,318.908356,22.185007,219.066254,-0.083143,15.959684,0.086483,9.803857,0.486682
17.34,318.960236,22.149035,218.819046,-0.053787,15.914688,0.101484,9.802956,0.48506
17.35,319.015198,22.112257,218.55632,-0.041498,15.882947,0.085875,9.802578,0.483828
17.36,319.067596,22.077965,218.309677,-0.003706,15.862837,0.124243,9.801417,0.482968
17.37,319.123016,22.041403,218.047592,-0.011577,15.843778,0.12207,9.801658,0.482125
17.38,319.175293,22.007174,217.801529,0.003843,15.808804,0.134902,9.801184,0.480808
17.39,319.231293,21.970285,217.540268,0.030479,15.754099,0.128671,9.800361,0.478865
17.4,319.287445,21.93453,217.279434,-0.041057,15.738114,0.128293,9.802538,0.478105
17.41,319.340729,21.902048,217.03421,-0.006882,15.704191,0.137439,9.801492,0.476816
17.42,319.397675,21.867901,216.773819,0.016356,15.663529,0.142006,9.800777,0.475302
17.43,319.451538,21.836576,216.529343,0.016691,15.610257,0.15362,9.800765,0.473417
17.44,319.509125,21.802395,216.269989,0.049514,15.574327,0.140851,9.799756,0.472039
17.45,319.563721,21.770033,216.026443,0.010226,15.557935,0.103021,9.800948,0.471271
17.46,319.622742,21.737883,215.768158,-0.0189,15.532592,0.108335,9.801831,0.470216
17.47,319.682404,21.70649,215.510406,0.036993,15.489778,0.109682,9.800126,0.468629
17.48,319.739075,21.676807,215.267944,0.038094,15.447437,0.098419,9.800088,0.46707
17.49,319.800018,21.645699,215.011307,0.064049,15.403197,0.067601,9.799294,0.465435
17.5,319.858002,21.616791,214.770203,0.068145,15.366111,0.057028,9.79916,0.464031
17.51,319.920685,21.586241,214.514801,0.034625,15.34462,0.034755,9.800173,0.463084
17.52,319.984161,21.556126,214.259964,0.026005,15.300045,0.016449,9.800426,0.461435
17.53,320.044617,21.528145,214.020676,-0.000525,15.274977,-0.002606,9.801227,0.460394
17.54,320.110229,21.499472,213.767181,-0.01567,15.232672,-0.019776,9.801681,0.458812
17.55,320.172424,21.472454,213.529175,0.006939,15.206739,-0.046254,9.800991,0.457746
17.56,320.239838,21.445053,213.277145,0.003191,15.16395,-0.061562,9.8011,0.45615
17.57,320.308289,21.417728,213.025864,0.042447,15.094325,-0.102518,9.799904,0.453738
17.58,320.373718,21.39213,212.790131,0.031932,15.060864,-0.132829,9.800212,0.452438
17.59,320.444183,21.364653,212.540298,0.019269,15.040362,-0.184054,9.800586,0.451512
17.6,320.511414,21.338909,212.305923,0.001498,15.000733,-0.223282,9.801118,0.450027
17.61,320.583801,21.312429,212.057709,-0.029986,14.962824,-0.261303,9.802067,0.448576
17.62,320.653503,21.288439,211.824966,0.008843,14.920094,-0.302875,9.800892,0.446999
17.63,320.72876,21.263384,211.578476,0.042758,14.855221,-0.349953,9.799862,0.444731
17.64,320.800629,21.239956,211.347412,0.029098,14.816633,-0.390308,9.800272,0.443273
17.65,320.878082,21.21578,211.102661,0.062643,14.748899,-0.424984,9.799253,0.440915
17.66,320.956451,21.192255,210.858902,0.065404,14.705339,-0.467702,9.799167,0.439286
17.67,321.031097,21.16955,210.630096,0.028852,14.682323,-0.526501,9.800271,0.438299
17.68,321.111603,21.145184,210.387955,-0.003176,14.661407,-0.607606,9.801243,0.437359
17.69,321.188965,21.123081,210.161072,-0.024959,14.611693,-0.676559,9.801907,0.435569
17.7,321.272827,21.101252,209.921371,0.034403,14.543583,-0.740085,9.800123,0.433206
17.71,321.35788,21.079634,209.68248,0.069213,14.503877,-0.788406,9.799071,0.431699
17.72,321.438904,21.058676,209.458344,0.051272,14.490408,-0.861961,9.799605,0.431004
17.73,321.526031,21.036888,209.221558,0.033309,14.443619,-0.930507,9.800139,0.42929
17.74,321.609406,21.016819,208.999588,0.007818,14.410367,-0.98773,9.800905,0.428004
17.75,321.699219,20.995974,208.764877,-0.003039,14.404733,-1.038678,9.801235,0.427535
17.76,321.785034,20.977032,208.544968,-0.008649,14.382363,-1.089635,9.801409,0.426585
17.77,321.877472,20.957451,208.312302,-0.008869,14.334674,-1.134372,9.801423,0.424863
17.78,321.971008,20.938091,208.080826,0.024816,14.302891,-1.163924,9.800421,0.423621
17.79,322.060455,20.920649,207.86409,0.008184,14.283271,-1.211002,9.800926,0.422765
17.8,322.157074,20.902491,207.635086,0.069613,14.259047,-1.267495,9.799091,0.42176
17.81,322.248871,20.884993,207.420593,0.047255,14.241461,-1.295059,9.799763,0.420973
17.82,322.347748,20.866402,207.193771,0.019691,14.226938,-1.321643,9.800592,0.420264
17.83,322.441833,20.849463,206.981339,0.035043,14.189204,-1.331239,9.800133,0.418878
17.84,322.543335,20.83259,206.756958,0.057389,14.137092,-1.350214,9.799464,0.417047
17.85,322.646027,20.815981,206.533615,0.080302,14.106493,-1.345734,9.798781,0.415864
17.86,322.743622,20.800112,206.3246,0.108617,14.073986,-1.353276,9.797939,0.414643
17.87,322.848175,20.78302,206.103714,0.087232,14.024044,-1.369966,9.798582,0.412887
17.88,322.947723,20.767204,205.896912,0.079908,13.988511,-1.392311,9.798806,0.411578
17.89,323.054901,20.750813,205.678619,0.079544,13.955625,-1.408428,9.798819,0.410333
17.9,323.1633,20.734556,205.461548,0.034053,13.933993,-1.413682,9.800179,0.409427
17.91,323.266541,20.71981,205.258728,0.045163,13.89904,-1.408443,9.799852,0.408141
17.92,323.377686,20.704697,205.04454,0.063916,13.868527,-1.38144,9.799295,0.406975
17.93,323.483429,20.690769,204.844284,0.08606,13.834584,-1.377591,9.798639,0.405725
17.94,323.597046,20.676567,204.633087,0.105568,13.776652,-1.362039,9.798061,0.403747
17.95,323.70462,20.662905,204.435059,0.111055,13.729951,-1.337676,9.797899,0.402121
17.96,323.819733,20.647224,204.226028,0.083164,13.701948,-1.365753,9.798727,0.401035
17.97,323.935974,20.631973,204.018494,0.032247,13.681816,-1.361541,9.800243,0.400186
17.98,324.047089,20.618786,203.824768,0.053148,13.635975,-1.372282,9.799628,0.398591
17.99,324.166931,20.605652,203.620804,0.072245,13.593808,-1.364238,9.799067,0.397093
18,324.280212,20.592554,203.429642,0.112785,13.539983,-1.332418,9.797865,0.395262
18.01,324.400726,20.577597,203.227112,0.088734,13.48542,-1.329465,9.798578,0.393393
18.02,324.522186,20.562563,203.026184,0.019888,13.470455,-1.36146,9.800623,0.392699
18.03,324.638275,20.549488,202.838684,0.003318,13.434374,-1.358059,9.801122,0.391398
18.04,324.762482,20.535427,202.640839,-0.034167,13.423571,-1.348011,9.802243,0.390837
18.05,324.880798,20.522209,202.456085,-0.001819,13.40617,-1.352383,9.8013,0.390097
18.06,325.007355,20.508223,202.261139,0.018692,13.3619,-1.347758,9.800703,0.388548
18.07,325.134583,20.49415,202.067398,0.05118,13.318274,-1.34015,9.799752,0.38702
18.08,325.254913,20.480743,201.886154,0.056356,13.301905,-1.373841,9.799609,0.386317
18.09,325.384155,20.465818,201.695236,0.025005,13.280512,-1.371969,9.800546,0.385454
18.1,325.506927,20.45182,201.517014,-0.020725,13.264385,-1.372829,9.801909,0.384763
18.11,325.638306,20.437262,201.329117,0.024823,13.222443,-1.353856,9.800575,0.383296
18.12,325.762665,20.423544,201.15332,0.039984,13.181168,-1.345488,9.800135,0.381863
18.13,325.89563,20.408251,200.967804,0.072557,13.136147,-1.341477,9.799182,0.380308
18.14,326.029388,20.392637,200.783508,0.082748,13.10731,-1.351118,9.798886,0.379231
18.15,326.156219,20.378294,200.611618,0.09497,13.063782,-1.334114,9.798532,0.377736
18.16,326.29184,20.363405,200.430511,0.073522,13.04223,-1.323873,9.799172,0.376879
18.17,326.419891,20.348459,200.260925,0.06559,13.004034,-1.300153,9.799416,0.375546
18.18,326.556396,20.331196,200.081894,-0.002933,12.995105,-1.312289,9.801443,0.375061
18.19,326.685974,20.315039,199.914932,0.01568,12.946428,-1.322077,9.80091,0.373423
18.2,326.825012,20.298901,199.739212,0.079577,12.883544,-1.309072,9.799039,0.371353
18.21,326.964996,20.283222,199.565247,0.108152,12.866295,-1.293393,9.798206,0.370627
18.22,327.097015,20.267847,199.402588,0.111232,12.855035,-1.267207,9.798124,0.370093
18.23,327.23764,20.250101,199.230652,0.080891,12.835211,-1.251265,9.799025,0.369297
18.24,327.370605,20.233509,199.070557,0.029303,12.770498,-1.247596,9.800551,0.367198
18.25,327.512909,20.215414,198.901672,0.056732,12.728713,-1.246274,9.799763,0.365758
18.26,327.647949,20.1987,198.744247,0.074756,12.673971,-1.255042,9.799244,0.363951
18.27,327.792267,20.181122,198.578949,0.104919,12.65275,-1.240814,9.798368,0.363115
18.28,327.93689,20.162952,198.414841,0.093465,12.626101,-1.218828,9.798706,0.362122
18.29,328.073364,20.145943,198.261673,0.073591,12.599412,-1.208819,9.799295,0.361143
18.3,328.218719,20.1262,198.099442,0.049511,12.572803,-1.21481,9.800014,0.360158
18.31,328.356384,20.107391,197.948593,0.03651,12.526241,-1.229076,9.800409,0.358602
18.32,328.503845,20.088764,197.790558,0.051786,12.471701,-1.199906,9.79998,0.356801
18.33,328.651917,20.07,197.633957,0.11238,12.430625,-1.193889,9.798221,0.355394
18.34,328.79187,20.052547,197.488098,0.154993,12.377599,-1.163069,9.796981,0.35365
18.35,328.940613,20.032768,197.333801,0.159605,12.328897,-1.175626,9.79685,0.352023
18.36,329.080963,20.013866,197.190033,0.139758,12.299889,-1.168668,9.797433,0.350984
18.37,329.230865,19.995241,197.039658,0.102086,12.260809,-1.137985,9.798545,0.349643
18.38,329.381409,19.976219,196.890808,0.136628,12.216145,-1.138393,9.797556,0.348143
18.39,329.523468,19.957556,196.751831,0.147332,12.161547,-1.127018,9.797258,0.346364
18.4,329.674652,19.937477,196.605698,0.151347,12.104061,-1.094006,9.797155,0.344491
18.41,329.817322,19.918968,196.470169,0.157062,12.044897,-1.100625,9.796996,0.34258
18.42,329.96933,19.898043,196.326965,0.117932,12.01065,-1.134704,9.798142,0.341383
18.43,330.112854,19.878162,196.193756,0.133912,11.948323,-1.142368,9.797687,0.339385
18.44,330.2659,19.858358,196.054916,0.111158,11.902104,-1.123741,9.798355,0.337845
18.45,330.419861,19.839262,195.917984,0.191127,11.841267,-1.075154,9.796039,0.335882
18.46,330.564178,19.820366,195.789841,0.194963,11.788789,-1.094694,9.795933,0.334176
18.47,330.717987,19.799952,195.65535,0.213039,11.736259,-1.072075,9.795412,0.332458
18.48,330.862701,19.780363,195.530197,0.156,11.696252,-1.088812,9.797076,0.331119
18.49,331.016693,19.759314,195.398758,0.134295,11.65377,-1.124954,9.797718,0.329699
18.5,331.162384,19.741264,195.277954,0.160556,11.55571,-1.058823,9.796968,0.326682
18.51,331.317535,19.722624,195.151413,0.223079,11.50475,-1.024621,9.795168,0.325019
18.52,331.472351,19.702389,195.025284,0.247531,11.475508,-1.046606,9.794469,0.323986
18.53,331.617889,19.683599,194.908569,0.196764,11.410776,-1.010132,9.795946,0.32194
18.54,331.77243,19.664001,194.786438,0.230369,11.31403,-1.0173,9.794987,0.318961
18.55,331.918457,19.645563,194.672852,0.222219,11.257538,-1.044425,9.795234,0.317157
18.56,332.073517,19.627295,194.555115,0.210176,11.19361,-1.003354,9.795593,0.31513
18.57,332.219696,19.608469,194.444702,0.234089,11.13954,-1.017815,9.794913,0.313402
18.58,332.374725,19.590191,194.33049,0.195773,11.08721,-0.990348,9.796031,0.311714
18.59,332.529358,19.570198,194.216354,0.259454,10.988045,-0.977958,9.794202,0.308676
18.6,332.674713,19.552362,194.111115,0.199788,10.923399,-0.985139,9.79593,0.306647
18.61,332.829712,19.534025,194.001236,0.218642,10.87327,-0.994658,9.795397,0.305028
18.62,332.975708,19.517492,193.900116,0.265323,10.814287,-0.955353,9.794062,0.303169
18.63,333.130493,19.499155,193.793839,0.20778,10.776559,-0.970397,9.795726,0.301912
18.64,333.284943,19.480217,193.689011,0.283215,10.694337,-0.945587,9.793566,0.299379
18.65,333.429932,19.463524,193.592407,0.182535,10.6303,-0.941544,9.796468,0.297379
18.66,333.584442,19.445351,193.491119,0.249726,10.555647,-0.928303,9.794546,0.295067
18.67,333.729614,19.42848,193.397583,0.141175,10.522676,-0.912824,9.797674,0.293965
18.68,333.883636,19.410864,193.299927,0.222513,10.458007,-0.896345,9.795349,0.291946
18.69,334.028595,19.394674,193.209656,0.144466,10.415411,-0.879829,9.7976,0.290572
18.7,334.182495,19.377327,193.115448,0.211631,10.345498,-0.865728,9.795682,0.288407
18.71,334.335876,19.360868,193.023346,0.151975,10.275291,-0.826162,9.797401,0.286236
18.72,334.480621,19.344645,192.937683,0.227844,10.223897,-0.836385,9.795229,0.284615
18.73,334.633667,19.328016,192.84906,0.120516,10.177441,-0.806012,9.798311,0.283129
18.74,334.777893,19.31172,192.766342,0.155444,10.138727,-0.803217,9.797316,0.281876
18.75,334.930542,19.295464,192.681198,0.078133,10.080839,-0.747275,9.799537,0.280068
18.76,335.074829,19.279791,192.601791,0.149473,10.040512,-0.750114,9.797502,0.278772
18.77,335.22821,19.265091,192.520386,0.111654,9.986385,-0.673859,9.798591,0.277075
18.78,335.381866,19.249239,192.439484,0.186718,9.972967,-0.663624,9.796446,0.276541
18.79,335.526794,19.234392,192.36499,0.175917,9.92823,-0.617606,9.796757,0.275122
18.8,335.680725,19.217918,192.286667,0.137253,9.929595,-0.601806,9.797857,0.27501
18.81,335.82663,19.202295,192.213989,0.109856,9.927124,-0.582715,9.798643,0.2748
18.82,335.982117,19.1868,192.138779,0.044571,9.964246,-0.564535,9.800508,0.27571
18.83,336.138336,19.170946,192.064545,0.076596,9.965838,-0.530082,9.799601,0.275608
18.84,336.286194,19.156816,191.996338,0.050398,9.963722,-0.518053,9.800349,0.275408
18.85,336.444366,19.142319,191.924927,0.087836,9.977023,-0.475913,9.799283,0.275638
18.86,336.594208,19.128067,191.858276,0.083186,10.015323,-0.4655,9.799417,0.276589
18.87,336.753601,19.11314,191.789139,0.025531,10.037519,-0.446284,9.80106,0.277073
18.88,336.904877,19.099028,191.724854,0.0484,10.042477,-0.428496,9.800413,0.277075
18.89,337.066406,19.083616,191.657333,0.010941,10.070359,-0.437593,9.801482,0.277719
18.9,337.229065,19.069071,191.591446,-0.001428,10.098392,-0.41503,9.801835,0.278367
18.91,337.382935,19.054693,191.529724,-0.006803,10.119287,-0.421524,9.80199,0.278821
18.92,337.547668,19.039835,191.465561,-0.012373,10.174431,-0.436157,9.80215,0.280239
18.93,337.703979,19.026447,191.406219,-0.021702,10.216009,-0.412142,9.802418,0.28128
18.94,337.870667,19.011333,191.343887,-0.026491,10.257236,-0.417481,9.802557,0.282301
18.95,338.038422,18.996185,191.282562,-0.054076,10.277383,-0.436146,9.803343,0.282725
18.96,338.197601,18.982498,191.225876,-0.067932,10.312358,-0.429948,9.803738,0.283577
18.97,338.367737,18.967352,191.166382,-0.089964,10.367564,-0.44317,9.804362,0.284992
18.98,338.529602,18.953903,191.111084,-0.058238,10.448927,-0.450763,9.803463,0.287155
18.99,338.702057,18.939503,191.053787,-0.069123,10.508783,-0.457726,9.803771,0.288701
19,338.865784,18.926199,191.00061,-0.054961,10.527451,-0.450626,9.803373,0.28909
19.01,339.040863,18.911304,190.944489,-0.08708,10.584483,-0.459613,9.804287,0.290555
19.02,339.217316,18.896845,190.889343,-0.07576,10.634265,-0.479429,9.803971,0.291814
19.03,339.384735,18.884085,190.838745,-0.069371,10.716455,-0.481996,9.803795,0.293996
19.04,339.563843,18.870188,190.785721,-0.039434,10.772923,-0.489193,9.802948,0.295441
19.05,339.7435,18.855089,190.733215,-0.068351,10.799965,-0.520682,9.803761,0.296054
19.06,339.914673,18.84128,190.684692,-0.064277,10.827049,-0.52714,9.803644,0.296677
19.07,340.086975,18.827688,190.637039,-0.102357,10.943157,-0.559381,9.804714,0.29981
19.08,340.270874,18.813299,190.587219,-0.113026,11.018791,-0.579007,9.805015,0.301791
19.09,340.456512,18.799616,190.538269,-0.109046,11.085233,-0.587753,9.804906,0.303514
19.1,340.632538,18.786928,190.492752,-0.092802,11.153724,-0.578575,9.804454,0.305302
19.11,340.820129,18.773335,190.445114,-0.115316,11.22328,-0.612377,9.805093,0.30711
19.12,340.998016,18.759895,190.401245,-0.106542,11.276498,-0.645527,9.804853,0.308467
19.13,341.188293,18.745703,190.355606,-0.095337,11.324238,-0.670466,9.804541,0.309659
19.14,341.379272,18.731016,190.310898,-0.107932,11.366834,-0.691798,9.804894,0.310705
19.15,341.560242,18.717207,190.269867,-0.138158,11.423483,-0.69287,9.805742,0.312155
19.16,341.75415,18.703125,190.227005,-0.139357,11.519012,-0.674291,9.805776,0.314686
19.17,341.936676,18.689453,190.187408,-0.138395,11.605844,-0.70039,9.805749,0.316979
19.18,342.13205,18.675573,190.146988,-0.111738,11.669137,-0.689492,9.805003,0.318603
19.19,342.316345,18.662182,190.109909,-0.09584,11.71841,-0.675669,9.804561,0.319842
19.2,342.512878,18.648123,190.071381,-0.074251,11.715688,-0.644719,9.803966,0.319615
19.21,342.709808,18.634346,190.033783,-0.059306,11.737974,-0.610481,9.803555,0.320089
19.22,342.895935,18.621632,189.999359,-0.048983,11.749666,-0.571652,9.803272,0.320274
19.23,343.093597,18.608128,189.963898,-0.046216,11.758297,-0.541989,9.803199,0.320364
19.24,343.28006,18.594833,189.931244,-0.035639,11.752645,-0.508101,9.802906,0.320063
19.25,343.478241,18.580074,189.897614,-0.060696,11.755924,-0.488964,9.80361,0.320003
19.26,343.664825,18.566227,189.866867,-0.06206,11.740112,-0.458749,9.803651,0.319419
19.27,343.863068,18.551809,189.835434,-0.080671,11.726686,-0.437845,9.804173,0.318894
19.28,344.061279,18.538162,189.805298,-0.075814,11.707928,-0.397989,9.804044,0.31822
19.29,344.247772,18.524971,189.777679,-0.044847,11.690123,-0.370501,9.803185,0.317583
19.3,344.445648,18.511292,189.749542,-0.050858,11.67314,-0.33391,9.803363,0.316962
19.31,344.631805,18.498667,189.724106,-0.008648,11.629811,-0.303342,9.802193,0.315614
19.32,344.829041,18.486,189.698166,-0.03055,11.584365,-0.264061,9.802809,0.314201
19.33,345.026154,18.473234,189.673386,0.020744,11.537046,-0.221685,9.801384,0.312736
19.34,345.211548,18.460712,189.651031,0.027363,11.499038,-0.212712,9.801199,0.311539
19.35,345.407959,18.447813,189.628922,0.011643,11.477541,-0.20584,9.801639,0.310796
19.36,345.592743,18.435314,189.608582,0.035375,11.441003,-0.18231,9.800979,0.309643
19.37,345.788422,18.421883,189.587997,-0.011774,11.397987,-0.168077,9.802288,0.308302
19.38,345.97229,18.408901,189.569565,-0.03239,11.375536,-0.180822,9.802863,0.307544
19.39,346.167328,18.395544,189.551529,-0.038073,11.339686,-0.178532,9.803022,0.306406
19.4,346.362244,18.38221,189.534866,-0.047992,11.300451,-0.164229,9.803303,0.305176
19.41,346.544952,18.370481,189.520523,-0.018325,11.256852,-0.143731,9.802485,0.303835
19.42,346.738617,18.357635,189.50589,-0.027837,11.224123,-0.147475,9.802752,0.302788
19.43,346.920532,18.345573,189.493042,-0.020051,11.181256,-0.137952,9.802542,0.301471
19.44,347.113464,18.333162,189.481003,-0.037755,11.159316,-0.124428,9.80304,0.300727
19.45,347.29425,18.322575,189.47113,-0.020635,11.108685,-0.124146,9.802579,0.299199
19.46,347.486084,18.310167,189.46106,-0.004335,11.07715,-0.132584,9.802142,0.298194
19.47,347.677277,18.297165,189.452499,-0.016572,11.030642,-0.121,9.802492,0.296776
19.48,347.856262,18.286436,189.446182,-0.026136,10.975948,-0.11083,9.802768,0.29514
19.49,348.046539,18.273863,189.439911,0.005253,10.930408,-0.143573,9.80191,0.293753
19.5,348.236206,18.260757,189.434937,-0.000294,10.883385,-0.155509,9.802071,0.292325
19.51,348.413727,18.249208,189.431961,-0.019852,10.840002,-0.153242,9.80262,0.291008
